"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"5230","서울특별시 송파구 오금동","53-14","0053","0014","드림파크빌","80.5500","44.2991","202605","12","55,000","3","개인","개인","2004","동남로23나길 2","-","중개거래","서울 송파구","-"
"5231","서울특별시 강동구 암사동","472-14","0472","0014","다산빌리지","47.2400","27.5100","202605","12","27,700","3","개인","개인","2002","암사길 31-8","-","중개거래","서울 강동구","-"
"5232","서울특별시 광진구 중곡동","62-50","0062","0050","정원하이빌","39.6750","29.9226","202605","12","38,500","5","개인","개인","2020","용마산로8길 34","-","중개거래","서울 광진구","-"
"5233","서울특별시 중랑구 면목동","172-8","0172","0008","보경파크뷰","44.5300","25.9250","202605","12","44,000","2","개인","개인","2012","동일로95길 19","-","중개거래","서울 중랑구","-"
"5234","서울특별시 강남구 개포동","1193-5","1193","0005","개포비버리하임","29.9800","18.3390","202605","12","55,000","2","개인","개인","2018","논현로12길 14","-","중개거래","서울 강남구","-"
"5235","서울특별시 동작구 상도동","210-113","0210","0113","유성주택(210-113)","45.9600","24.1200","202605","12","25,000","4","개인","개인","1995","양녕로25길 71","-","중개거래","서울 동작구","26.05.29"
"5236","인천광역시 계양구 병방동","113-9","0113","0009","장인빌라(113-9)","38.4600","451.0000","202605","12","3,000","-1","개인","개인","1993","장제로920번길 7-3","-","중개거래","인천 계양구","26.06.01"
"5237","경기도 성남시 중원구 은행동","2061","2061","0000","영신빌라","26.4900","6.9560","202605","12","17,000","3","개인","법인","1994","자혜로113번길 3-3","-","중개거래","경기 성남시 중원구","26.05.27"
"5238","경기도 고양시 덕양구 오금동","648","0648","0000","힐스테이트라피아노삼송3단지","84.9572","201.6649","202605","12","53,299","1","개인","법인","2023","오금로 193","-","직거래","-","26.05.28"
"5239","경기도 고양시 덕양구 오금동","648","0648","0000","힐스테이트라피아노삼송3단지","84.9572","201.6649","202605","12","53,299","1","개인","법인","2023","오금로 193","-","직거래","-","26.07.08"
"5240","경기도 부천시 오정구 내동","18-3","0018","0003","삼성하이츠빌103동","53.4400","36.9700","202605","12","22,000","2","개인","개인","2016","신흥로395번길 10","-","중개거래","경기 부천시 오정구","26.07.13"
"5241","강원특별자치도 인제군 북면 원통리","608-5","0608","0005","극동","65.4700","84.7500","202605","12","9,000","3","개인","개인","1985","금강로 73","-","직거래","-","26.05.29"
"5242","서울특별시 중구 신당동","432-1974","0432","1974","양지빌라A동","30.9000","9.9400","202605","12","19,000","4","개인","법인","2000","동호로11자길 25","-","중개거래","서울 중구","26.05.29"
"5243","경상북도 문경시 흥덕동","337-36","0337","0036","삼성에버빌9차","66.2545","79.7500","202605","12","15,500","2","개인","개인","2016","흥덕5길 23-13","-","중개거래","경북 문경시","26.05.29"
"5244","경기도 수원시 장안구 영화동","433-1","0433","0001","(433-1)","48.0400","34.7984","202605","12","29,000","5","개인","개인","2024","팔달로237번길 36-8","-","중개거래","경기 수원시 장안구","26.05.29"
"5245","경기도 용인시 처인구 삼가동","137-56","0137","0056","아트리움(103동)","68.2100","48.6490","202605","12","18,000","2","개인","개인","2015","삼가로 27-22","-","중개거래","경기 용인시 기흥구, 경기 용인시 처인구","26.05.28"
"5246","서울특별시 은평구 갈현동","517-11","0517","0011","금강블루","41.3200","25.1170","202605","12","30,000","4","개인","개인","2017","갈현로25길 28","-","중개거래","서울 은평구","26.05.29"
"5247","서울특별시 강동구 성내동","179","0179","0000","세경주택","64.4550","70.2700","202605","12","180,000","1","기타","개인","1985","천호대로168길 10","-","직거래","-","-"
"5248","서울특별시 구로구 개봉동","339-12","0339","0012","리치팰리스(339-12)","48.1000","28.1500","202605","12","23,300","4","개인","개인","2013","개봉로15길 68-6","-","중개거래","서울 구로구","-"
"5249","경기도 남양주시 화도읍 묵현리","486-3","0486","0003","하늘맨션(105동)","75.3000","47.0000","202605","12","12,900","4","개인","개인","2007","먹갓로38번안길 6-6","20260602","중개거래","경기 남양주시","-"
"5250","서울특별시 중랑구 상봉동","265-1","0265","0001","어반힐상봉","29.3500","20.0100","202605","12","27,000","2","개인","개인","2020","상봉중앙로6가길 6","-","중개거래","서울 중랑구","-"
"5251","경기도 고양시 덕양구 행신동","1113","1113","0000","서정마을11단지중흥에스클래스타운하우스","84.9805","114.2660","202605","12","79,000","1","개인","개인","2009","소원로 252","-","중개거래","경기 고양시 덕양구, 서울 마포구","-"
"5252","경기도 포천시 관인면 탄동리","646-3","0646","0003","동원빌라1차(A동)","37.8000","70.2000","202605","12","1,800","2","개인","개인","2000","탄동2길 33","-","중개거래","강원 철원군","-"
"5253","경기도 용인시 처인구 모현읍 동림리","37-3","0037","0003","파크타운(105동)","60.6700","57.6122","202605","12","19,800","5","개인","개인","2014","왕림로50번길 17","-","중개거래","경기 광주시","-"
"5254","경기도 포천시 내촌면 내리","396-10","0396","0010","삼성쉐르빌(103,104동)","59.7500","37.8125","202605","12","16,000","5","개인","개인","2014","내촌로 34-20","-","중개거래","경기 구리시","-"
"5255","경기도 성남시 중원구 성남동","2910","2910","0000","(2910-0)","52.1100","53.9800","202605","12","28,800","1","개인","개인","1986","광명로110번길 23-4","-","중개거래","경기 성남시 중원구","-"
"5256","서울특별시 도봉구 창동","632-98","0632","0098","현대하이츠102동","71.7700","40.0400","202605","12","39,000","2","개인","개인","2008","우이천로20길 16","-","중개거래","서울 강북구","-"
"5257","서울특별시 성북구 장위동","219-57","0219","0057","스타팰리스","44.1600","25.1500","202605","12","48,500","1","개인","개인","2020","장위로11길 48","-","중개거래","서울 성북구","-"
"5258","서울특별시 용산구 이태원동","155-13","0155","0013","파크루13","59.4100","49.0000","202605","12","130,000","3","개인","법인","2025","이태원로19길 55-14","-","직거래","-","-"
"5259","서울특별시 광진구 중곡동","33-60","0033","0060","해다온","29.6600","18.1895","202605","12","36,000","4","개인","개인","2017","긴고랑로19길 39","-","중개거래","서울 광진구","-"
"5260","경상북도 안동시 태화동","903-1","0903","0001","그린빌에이동","59.4900","36.9625","202605","12","7,000","2","개인","개인","2003","옥명길 87-11","-","직거래","-","26.05.29"
"5261","경기도 안산시 상록구 월피동","476-14","0476","0014","제이드파크빌","54.4000","31.8890","202605","12","22,000","4","개인","개인","2025","안산천동로6길 11","-","직거래","-","26.05.28"
"5262","제주특별자치도 제주시 애월읍 하귀1리","385-1","0385","0001","엘오션카바나","84.9600","71.3200","202605","12","33,500","1","개인","법인","2023","하귀10길 53","-","직거래","-","26.05.28"
"5263","인천광역시 남동구 간석동","224-749","0224","0749","뉴파크빌리지9동","31.0900","10.9333","202605","12","2,800","4","개인","개인","1998","용천로176번길 85-12","-","중개거래","인천 남동구","26.05.26"
"5264","경기도 김포시 대곶면 대명리","366-3","0366","0003","한스빌라104동,105동","54.8100","45.2100","202605","12","6,400","3","개인","개인","1999","대곶로20번길 32","-","직거래","-","26.05.26"
"5265","강원특별자치도 삼척시 원덕읍 월천리","617-2","0617","0002","(617-2)","38.6900","47.1429","202605","12","3,900","3","개인","개인","2018","가곡천로 3117-7","-","중개거래","경기 용인시 기흥구","26.05.28"
"5266","경기도 시흥시 신천동","856-13","0856","0013","대림빌라4차3동","58.8900","31.1669","202605","12","7,200","-1","개인","개인","1995","신천로80번길 32-2","-","중개거래","경기 시흥시","26.05.27"
"5267","경기도 오산시 원동","753-9","0753","0009","스타빌","21.6200","16.0900","202605","12","3,300","2","개인","개인","2008","오산로240번길 35","-","중개거래","경기 오산시","26.05.26"
"5268","충청남도 홍성군 광천읍 신진리","550-1","0550","0001","장미빌라","83.2500","64.4200","202605","12","3,500","2","개인","개인","1990","홍남로620번길 51-7","-","직거래","-","26.05.27"
"5269","경기도 광주시 송정동","407-51","0407","0051","브론즈빌(407-51)","76.6000","60.8310","202605","12","21,500","1","개인","개인","2010","중앙로 338-65","-","중개거래","경기 광주시","26.07.10"
"5270","서울특별시 양천구 신월동","468-24","0468","0024","표준A","41.5800","30.6700","202605","12","21,000","1","개인","법인","1986","오목로15길 32-22","20260715","중개거래","서울 양천구","-"
"5271","경기도 안산시 상록구 월피동","476-14","0476","0014","제이드파크빌","45.3100","26.5620","202605","12","29,000","5","개인","개인","2025","안산천동로6길 11","-","직거래","-","26.05.27"
"5272","경기도 용인시 수지구 죽전동","347-9","0347","0009","시즌트윈스빌라트(B동)","36.7000","20.4372","202605","12","26,000","4","개인","개인","2016","달맞이로 59","-","중개거래","경기 용인시 기흥구","-"
"5273","경상북도 포항시 남구 송도동","396-6","0396","0006","대형빌라","38.0700","30.0333","202605","12","4,100","2","개인","개인","1991","운하로 180-18","-","직거래","-","26.05.26"
"5274","경기도 이천시 사음동","291-20","0291","0020","선경캐슬","50.4800","88.1173","202605","12","16,500","1","개인","개인","2015","양진로 45-20","-","직거래","-","26.05.22"
"5275","경기도 용인시 기흥구 언남동","128-1","0128","0001","더포레타운하우스","69.9000","64.5300","202605","12","56,900","2","개인","개인","2023","언남로29번길 34","-","직거래","-","26.05.22"
"5276","서울특별시 양천구 신월동","134-3","0134","0003","행운빌라-가","51.1500","30.0700","202605","12","18,000","1","개인","개인","1992","곰달래로3길 42","-","중개거래","서울 양천구","26.05.26"
"5277","서울특별시 강서구 화곡동","966-2","0966","0002","해풍빌라","46.5600","24.2300","202605","12","19,700","3","개인","법인","1994","까치산로20길 14","-","중개거래","서울 성북구","26.05.26"
"5278","서울특별시 관악구 신림동","415-65","0415","0065","황제9(415-9)","40.5000","20.7500","202605","12","32,500","2","개인","개인","1991","문성로38가길 30","-","중개거래","서울 관악구","26.05.22"
"5279","경기도 군포시 당동","835-57","0835","0057","군포주택(835-57)","59.4100","40.6900","202605","12","26,000","1","개인","개인","2002","군포로599번길 6","-","중개거래","경기 군포시","26.05.26"
"5280","서울특별시 강북구 우이동","21-72","0021","0072","경모빌라","36.8400","30.0800","202605","12","14,400","1","개인","개인","1990","삼양로165길 7-3","-","중개거래","서울 강북구","26.07.10"
"5281","경기도 수원시 권선구 고색동","299-28","0299","0028","하나타운104동","76.3200","42.0000","202605","12","18,500","3","개인","개인","2002","고산로4번길 13","-","중개거래","경기 수원시 권선구","-"
"5282","경기도 파주시 야당동","239-103","0239","0103","도시농부3단지309동(239-103)","71.1500","80.5000","202605","12","21,900","2","개인","개인","2012","하우2길 50-6","-","중개거래","경기 파주시","-"
"5283","경기도 용인시 수지구 신봉동","1024","1024","0000","광교산한양수자인더킨포크","84.9460","143.8322","202605","12","68,000","4","개인","개인","2017","태봉로 17","-","중개거래","경기 용인시 수지구","-"
"5284","경상북도 문경시 모전동","40-15","0040","0015","성덕아크로빌가동","75.8400","48.2500","202605","12","11,500","4","개인","개인","2001","모전천5길 8","-","중개거래","경북 문경시","26.05.26"
"5285","서울특별시 중랑구 면목동","393-35","0393","0035","루시드","43.1900","25.0000","202605","12","54,000","3","개인","법인","2021","답십리로 395","-","직거래","-","26.05.15"
"5286","서울특별시 영등포구 신길동","95-298","0095","0298","경은빌라B동(95-298)","47.9400","28.2500","202605","12","59,500","2","개인","개인","1992","영등포로76길 5-6","-","중개거래","서울 영등포구","26.05.20"
"5287","경기도 고양시 덕양구 오금동","653","0653","0000","힐스테이트라피아노삼송1단지","84.9572","179.6372","202605","12","55,377","1","개인","법인","2023","오금로 193","-","직거래","-","26.07.01"
"5288","인천광역시 계양구 동양동","638-5","0638","0005","동양노불레스","63.0550","47.0423","202605","12","15,800","3","개인","개인","2008","당미1길 11-1","-","중개거래","인천 계양구","26.07.09"
